geom,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
0101000000FCA9F1D24D9A59406ABC74931804F63F,1.376,102.411,322.4,1.1,1,2016-03-14,0635,Aqua,35,5.0       ,302.5,15.7
010100000023DBF97E6A9C59406F1283C0CAA1F53F,1.352,102.444,332.9,1.1,1,2016-03-14,0635,Aqua,55,5.0       ,308.3,29
0101000000AAF1D24D62B0594075931804560EF13F,1.066,102.756,334.4,1.1,1,2016-03-14,0635,Aqua,86,5.0       ,298.1,35.5
0101000000295C8FC2F5B059404A0C022B8716F13F,1.068,102.765,321.5,1.1,1,2016-03-14,0635,Aqua,74,5.0       ,298.1,15
010100000085EB51B81E7D59404260E5D022DBED3F,0.933,101.955,322.4,1.2,1.1,2016-03-14,0635,Aqua,55,5.0       ,301.1,20.7
01010000008FC2F5285CBF5940E3A59BC420B0F03F,1.043,102.99,336.6,1.1,1,2016-03-14,0635,Aqua,88,5.0       ,301.8,35.8
01010000001283C0CAA1C55940F4FDD478E926ED3F,0.911,103.088,325,1,1,2016-03-14,0635,Aqua,24,5.0       ,301.3,12.1
010100000083C0CAA145C65940C976BE9F1A2FED3F,0.912,103.098,331.4,1,1,2016-03-14,0635,Aqua,80,5.0       ,301.5,21.9
0101000000068195438BC45940F853E3A59BC4EC3F,0.899,103.071,335.5,1,1,2016-03-14,0635,Aqua,87,5.0       ,302.6,31.1
0101000000295C8FC2F54059401904560E2DB2D53F,0.339,101.015,315.3,1.3,1.2,2016-03-14,0635,Aqua,35,5.0       ,294.8,12.2
01010000004260E5D0228359405EBA490C022BDF3F,0.487,102.049,316.9,1.2,1.1,2016-03-14,0635,Aqua,31,5.0       ,299.1,13.8
01010000006DE7FBA9F18A594025068195438BDC3F,0.446,102.171,319,1.2,1.1,2016-03-14,0635,Aqua,33,5.0       ,299.8,15.6
0101000000D7A3703D0ABF594091ED7C3F355ED23F,0.287,102.985,329.4,1.1,1,2016-03-14,0635,Aqua,59,5.0       ,305.2,22.4
0101000000D9CEF753E3BD59409A9999999999D13F,0.275,102.967,345.9,1.1,1,2016-03-14,0635,Aqua,93,5.0       ,306.5,51.7
010100000004560E2DB2BD5940F4FDD478E926D13F,0.268,102.964,330.4,1.1,1,2016-03-14,0635,Aqua,56,5.0       ,302.3,23.2
0101000000894160E5D0BA5940B4C876BE9F1ACF3F,0.243,102.919,326.7,1.1,1,2016-03-14,0635,Aqua,38,5.0       ,304,16.5
01010000001F85EB51B8B6594085EB51B81E85CB3F,0.215,102.855,326.6,1.1,1,2016-03-14,0635,Aqua,50,5.0       ,303.6,19
0101000000B29DEFA7C6B3594052B81E85EB51C83F,0.19,102.809,318.6,1.1,1,2016-03-14,0635,Aqua,33,5.0       ,299.6,11.2
010100000008AC1C5A64AB5940931804560E2DC23F,0.142,102.678,321.5,1.1,1,2016-03-14,0635,Aqua,74,5.0       ,301,18.2
01010000008716D9CEF7AB5940E7FBA9F1D24DC23F,0.143,102.687,321.5,1.1,1,2016-03-14,0635,Aqua,74,5.0       ,300.2,18
0101000000560E2DB29DAF5940448B6CE7FBA9B13F,0.069,102.744,319.3,1.1,1,2016-03-14,0635,Aqua,52,5.0       ,299.7,15.7
0101000000DBF97E6ABCE459404C37894160E5D8BF,-0.389,103.574,312.5,1,1,2016-03-14,0340,Terra,47,5.0       ,291.5,7.6
0101000000EC51B81E85E35940355EBA490C02CBBF,-0.211,103.555,311.7,1,1,2016-03-14,0340,Terra,17,5.0       ,293.4,6
01010000009A999999994159406F1283C0CAA1D53F,0.338,101.025,319.5,1.1,1,2016-03-14,0340,Terra,68,5.0       ,299.6,11.2
01010000001D5A643BDF7F59409CC420B07268D93F,0.397,101.998,318.5,1,1,2016-03-14,0340,Terra,48,5.0       ,298.4,9.8
010100000091ED7C3F35C659401B2FDD240681D53F,0.336,103.097,320.4,1,1,2016-03-14,0340,Terra,45,5.0       ,299,13.1
0101000000C976BE9F1ABF59403F355EBA490CE23F,0.564,102.986,319.8,1,1,2016-03-14,0340,Terra,49,5.0       ,299.3,14.1
0101000000BC74931804B65940448B6CE7FBA9E53F,0.677,102.844,314.1,1,1,2016-03-14,0340,Terra,60,5.0       ,296.1,9.7
01010000001F85EB51B89E59403108AC1C5A64E73F,0.731,102.48,319.1,1,1,2016-03-14,0340,Terra,61,5.0       ,294,15.6
01010000008D976E1283885940AE47E17A14AEEB3F,0.865,102.133,320.5,1,1,2016-03-14,0340,Terra,38,5.0       ,297,14.9
0101000000FA7E6ABC749B594014AE47E17A14F03F,1.005,102.429,330.7,1,1,2016-03-14,0340,Terra,79,5.0       ,296.2,25.5
0101000000F0A7C64B37B15940333333333333F13F,1.075,102.769,321.8,1,1,2016-03-14,0340,Terra,74,5.0       ,294.1,15.5
0101000000EC51B81E85B35940BE9F1A2FDD24F23F,1.134,102.805,320.9,1,1,2016-03-14,0340,Terra,26,5.0       ,300.6,10.6
0101000000000000000060594085EB51B81E85F53F,1.345,101.5,320.2,1,1,2016-03-14,0340,Terra,51,5.0       ,296.4,12.8
01010000004A0C022B875E5940B0726891ED7CF73F,1.468,101.477,320,1,1,2016-03-14,0340,Terra,72,5.0       ,299.1,11.3
010100000048E17A14AE8F59401283C0CAA145F63F,1.392,102.245,315.2,1,1,2016-03-14,0340,Terra,33,5.0       ,294.5,9.3
01010000005EBA490C02635940EC51B81E85EBF73F,1.495,101.547,323.2,1,1,2016-03-14,0340,Terra,48,5.0       ,298.1,12.4
0101000000BA490C022B9F5940D7A3703D0AD7F53F,1.365,102.487,335.2,1,1,2016-03-14,0340,Terra,66,5.0       ,297.9,33.8
010100000023DBF97E6A9C594046B6F3FDD478F53F,1.342,102.444,317.9,3.6,1.8,2016-03-15,0720,Aqua,46,5.0       ,293.3,68.2
0101000000BC74931804CE5940022B8716D9CEE33F,0.619,103.219,306.6,1,1,2016-03-16,1845,Aqua,47,5.0       ,292.2,9.8
0101000000CDCCCCCCCC6C5940CDCCCCCCCCCCFC3F,1.8,101.7,305.5,1,1,2016-03-16,1845,Aqua,32,5.0       ,292.5,8.3
01010000003F355EBA496C59400C022B8716D9FC3F,1.803,101.692,306.8,1.1,1.1,2016-03-16,1550,Terra,49,5.0       ,293.6,10.8
0101000000931804560E5559409CC420B07268F93F,1.588,101.329,307.5,1.1,1,2016-03-16,1550,Terra,54,5.0       ,293.3,11
01010000007D3F355EBA7959408B6CE7FBA9F1EE3F,0.967,101.902,314.7,1.9,1.3,2016-03-16,0625,Aqua,25,5.0       ,290.6,34.5
0101000000B0726891ED8459408B6CE7FBA9F1E63F,0.717,102.077,316.2,1.9,1.3,2016-03-16,0625,Aqua,36,5.0       ,294.2,30.7
010100000033333333338B5940A245B6F3FDD4F23F,1.177,102.175,327,1.9,1.4,2016-03-17,0705,Aqua,71,5.0       ,299.2,44.2
01010000004E621058398C5940E17A14AE47E1F23F,1.18,102.191,326.9,1.9,1.4,2016-03-17,0705,Aqua,47,5.0       ,299.4,42.2
0101000000560E2DB29DBF594021B0726891EDF03F,1.058,102.994,316.7,2.2,1.4,2016-03-17,0705,Aqua,45,5.0       ,293.8,28
01010000005839B4C8769659405EBA490C022BEB3F,0.849,102.351,321,2,1.4,2016-03-17,0705,Aqua,45,5.0       ,298.9,29.6
0101000000736891ED7C9F5940022B8716D9CEEB3F,0.869,102.492,317.8,2,1.4,2016-03-17,0705,Aqua,55,5.0       ,297.9,28.4
0101000000BA490C022BB7594008AC1C5A643BE73F,0.726,102.862,318.8,2.1,1.4,2016-03-17,0705,Aqua,0,5.0       ,298.1,31.4
01010000007D3F355EBA795940DF4F8D976E12EF3F,0.971,101.902,311.8,2.5,1.5,2016-03-17,0410,Terra,50,5.0       ,291.2,36.8
010100000023DBF97E6A645940D578E9263108FC3F,1.752,101.569,312.7,2.3,1.5,2016-03-17,0410,Terra,50,5.0       ,290.4,35.8
0101000000D122DBF97E8A59402B8716D9CEF7F73F,1.498,102.164,311.4,1,1,2016-03-18,1535,Terra,75,5.0       ,292.6,13.6
0101000000CDCCCCCCCCC459401F85EB51B81EED3F,0.91,103.075,305.5,1,1,2016-03-18,1535,Terra,32,5.0       ,290.5,7
01010000001283C0CAA16D5940CDCCCCCCCCCCFC3F,1.8,101.713,311.7,3.4,1.7,2016-03-18,0610,Aqua,29,5.0       ,285.9,39.5
010100000014AE47E17A9C5940713D0AD7A370F53F,1.34,102.445,311.6,2.2,1.4,2016-03-18,0315,Terra,31,5.0       ,286.4,21.9
0101000000F853E3A59B9C5940D9CEF753E3A5F53F,1.353,102.447,311.8,2.2,1.4,2016-03-18,0315,Terra,31,5.0       ,286.6,21.4
010100000083C0CAA1456E594037894160E5D0FC3F,1.801,101.723,314.4,2.6,1.5,2016-03-18,0315,Terra,46,5.0       ,290.6,29.9
01010000008195438B6C475940EE7C3F355EBAFD3F,1.858,101.116,321.4,1.1,1,2016-03-19,0655,Aqua,66,5.0       ,301.8,14.2
0101000000E9263108AC6C594060E5D022DBF9FC3F,1.811,101.698,332.2,1.1,1.1,2016-03-19,0655,Aqua,84,5.0       ,303.1,27.3
0101000000E5D022DBF96E5940A8C64B378941F83F,1.516,101.734,327.2,1.1,1.1,2016-03-19,0655,Aqua,20,5.0       ,303.5,22.1
0101000000A69BC420B0BA5940F4FDD478E926F13F,1.072,102.917,324.1,1.3,1.1,2016-03-19,0655,Aqua,46,5.0       ,302.1,20.1
01010000001D5A643BDFBF59400C022B8716D9F03F,1.053,102.998,325.7,1.3,1.1,2016-03-19,0655,Aqua,32,5.0       ,300.9,22.8
01010000000C022B8716615940DF4F8D976E12C33F,0.149,101.517,318.9,1.1,1,2016-03-19,0655,Aqua,67,5.0       ,299.6,13
010100000096438B6CE7E35940FED478E92631D83F,0.378,103.561,318.3,1.4,1.2,2016-03-19,0655,Aqua,25,5.0       ,296.9,12.7
01010000008D976E12839859404260E5D022DBC9BF,-0.202,102.383,313.9,1.6,1.3,2016-03-19,0355,Terra,56,5.0       ,295.1,21.8
01010000001D5A643BDFB75940333333333333E73F,0.725,102.873,317.3,1.7,1.3,2016-03-19,0355,Terra,39,5.0       ,296.3,29.9
0101000000F4FDD478E9B65940DD2406819543E73F,0.727,102.858,315.1,1.7,1.3,2016-03-19,0355,Terra,39,5.0       ,295.6,24.5
01010000004A0C022B87BE59408195438B6CE7EF3F,0.997,102.977,315.9,1.7,1.3,2016-03-19,0355,Terra,58,5.0       ,293.8,22.7
0101000000D122DBF97E7A5940000000000000F63F,1.375,101.914,313.1,1.4,1.2,2016-03-19,0355,Terra,50,5.0       ,297,14.5
01010000003BDF4F8D975E5940C520B0726891F73F,1.473,101.478,318.8,1.3,1.1,2016-03-19,0355,Terra,70,5.0       ,299.7,19.3
01010000009EEFA7C64B8759408716D9CEF753F93F,1.583,102.114,315.6,1.5,1.2,2016-03-19,0355,Terra,0,5.0       ,298.3,15.9
0101000000068195438B4C5940C3F5285C8FC2FF3F,1.985,101.196,312,1.3,1.1,2016-03-19,0355,Terra,52,5.0       ,297,11.1
01010000006DE7FBA9F17259409CC420B07268F93F,1.588,101.796,320.2,1,1,2016-03-21,0640,Aqua,26,5.0       ,298.5,10.8
01010000007D3F355EBA815940A8C64B378941F63F,1.391,102.027,318.2,1,1,2016-03-21,0640,Aqua,40,5.0       ,291.7,10.2
0101000000BA490C022B6F59403BDF4F8D976EF03F,1.027,101.737,314.2,1,1,2016-03-21,0640,Aqua,60,5.0       ,294.5,10.3
0101000000E3A59BC42080594048E17A14AE47E13F,0.54,102.002,313.1,1,1,2016-03-21,0640,Aqua,40,5.0       ,288.3,9.4
0101000000B29DEFA7C6935940E3A59BC420B0E23F,0.584,102.309,315.2,1,1,2016-03-21,0640,Aqua,38,5.0       ,290.7,10.6
0101000000A69BC420B0825940FA7E6ABC7493E03F,0.518,102.042,317.3,1,1,2016-03-21,0640,Aqua,33,5.0       ,292,12.6
01010000000000000000905940736891ED7C3FDD3F,0.457,102.25,312.5,1,1,2016-03-21,0640,Aqua,55,5.0       ,292.4,7.9
01010000007D3F355EBA9159401B2FDD240681DD3F,0.461,102.277,315.8,1,1,2016-03-21,0640,Aqua,45,5.0       ,293.1,10.3
0101000000A8C64B378981594096438B6CE7FBD93F,0.406,102.024,319,1,1,2016-03-21,0640,Aqua,45,5.0       ,292.3,12.5
010100000077BE9F1A2FE55940C976BE9F1A2FAD3F,0.057,103.581,317.1,1,1,2016-03-21,0640,Aqua,55,5.0       ,296.4,10.4
0101000000713D0AD7A3E85940A4703D0AD7A3B03F,0.065,103.635,319.6,1,1,2016-03-21,0640,Aqua,33,5.0       ,296.7,11.3
01010000007D3F355EBAC95940CDCCCCCCCCCCD4BF,-0.325,103.152,318.2,1,1,2016-03-21,0640,Aqua,21,5.0       ,295.1,9.8
0101000000D9CEF753E3BD594052B81E85EB51D8BF,-0.38,102.967,321.2,1,1,2016-03-21,0640,Aqua,33,5.0       ,298.9,11.6
010100000077BE9F1A2FBD594048E17A14AE47EDBF,-0.915,102.956,317.6,1,1,2016-03-21,0640,Aqua,41,5.0       ,297.7,8.9
0101000000643BDF4F8DBF59409CC420B07268EDBF,-0.919,102.993,320.8,1,1,2016-03-21,0640,Aqua,49,5.0       ,297.7,13.1
0101000000A245B6F3FDD45940105839B4C876EABF,-0.827,103.328,311.9,1.2,1.1,2016-03-21,0345,Terra,29,5.0       ,292.9,9.1
0101000000560E2DB29DDF59406ABC74931804B6BF,-0.086,103.494,311.4,1.2,1.1,2016-03-21,0345,Terra,28,5.0       ,291.7,9.6
0101000000508D976E12E359403BDF4F8D976E923F,0.018,103.548,310.2,1.2,1.1,2016-03-21,0345,Terra,12,5.0       ,291.8,10.2
0101000000D122DBF97E8259405EBA490C022BDF3F,0.487,102.039,310.4,1,1,2016-03-21,0345,Terra,31,5.0       ,287.5,8.1
0101000000894160E5D0825940F853E3A59BC4E03F,0.524,102.044,313.3,1,1,2016-03-21,0345,Terra,58,5.0       ,288.8,11.6
0101000000105839B4C8865940D122DBF97E6AE83F,0.763,102.106,317.2,1,1,2016-03-21,0345,Terra,23,5.0       ,292.6,10.6
01010000001F85EB51B89E59408B6CE7FBA9F1E63F,0.717,102.48,311.8,1.1,1,2016-03-21,0345,Terra,46,5.0       ,289.5,10.3
0101000000AE47E17A149E5940355EBA490C02E73F,0.719,102.47,313,1.1,1,2016-03-21,0345,Terra,53,5.0       ,289.8,11.6
01010000002FDD2406813D5940F2D24D621058F33F,1.209,100.961,319.3,1,1,2016-03-21,0345,Terra,45,5.0       ,295.4,11.9
0101000000894160E5D06259404260E5D022DBF73F,1.491,101.544,318.3,1,1,2016-03-21,0345,Terra,60,5.0       ,296,10.5
010100000048E17A14AE6F59401283C0CAA145F83F,1.517,101.745,319.5,1,1,2016-03-21,0345,Terra,43,5.0       ,294.3,12.8
01010000005A643BDF4F6D594008AC1C5A643BF93F,1.577,101.708,323.2,1,1,2016-03-21,0345,Terra,56,5.0       ,296.7,14.4
0101000000022B8716D95E594017D9CEF753E3ED3F,0.934,101.482,316.2,1.6,1.2,2016-03-23,0630,Aqua,35,5.0       ,293.8,14.6
0101000000AAF1D24D62A059408FC2F5285C8FD2BF,-0.29,102.506,319.5,1.1,1,2016-03-23,0330,Terra,38,5.0       ,299,14.2
01010000008B6CE7FBA94159406DE7FBA9F1D2D53F,0.341,101.026,320.2,1.3,1.1,2016-03-23,0330,Terra,64,5.0       ,300.1,13.7
01010000009A999999999159406F1283C0CAA1DD3F,0.463,102.275,314.5,1.1,1,2016-03-23,0330,Terra,50,5.0       ,295.8,11.3
0101000000A245B6F3FD7C5940F6285C8FC2F5E03F,0.53,101.953,323.8,1.1,1.1,2016-03-23,0330,Terra,41,5.0       ,301.7,17.4
01010000009EEFA7C64BDF594091ED7C3F355EDA3F,0.412,103.489,311.8,1,1,2016-03-23,0330,Terra,51,5.0       ,273.3,10.9
0101000000E5D022DBF97659401B2FDD240681ED3F,0.922,101.859,317.6,1.1,1.1,2016-03-23,0330,Terra,28,5.0       ,300.2,11.3
01010000001904560E2D8A5940355EBA490C02EF3F,0.969,102.159,318.1,1.1,1.1,2016-03-23,0330,Terra,15,5.0       ,298.5,13
01010000004E62105839C45940AE47E17A14AEEF3F,0.99,103.066,331.1,1,1,2016-03-23,0330,Terra,60,5.0       ,275.1,38.3
01010000003108AC1C5A7C59407D3F355EBA49F63F,1.393,101.943,314.5,1.1,1.1,2016-03-23,0330,Terra,35,5.0       ,295.1,10.1
01010000008B6CE7FBA9815940A8C64B378941F63F,1.391,102.026,316.1,1.1,1.1,2016-03-23,0330,Terra,51,5.0       ,292.5,11.1
0101000000DBF97E6ABCC4594085EB51B81E85EF3F,0.985,103.074,317.6,1.5,1.2,2016-03-25,0320,Terra,0,5.0       ,289.9,22.8
0101000000F853E3A59B9C5940F2D24D621058F53F,1.334,102.447,310.9,3.9,1.8,2016-03-27,0605,Aqua,19,5.0       ,287.3,54.4
01010000003D0AD7A3700D594037894160E5D00440,2.602,100.21,322.5,1,1,2016-03-28,0650,Aqua,75,5.0       ,304.4,13.2
01010000003108AC1C5A145940B0726891ED7C0140,2.186,100.318,321.9,1,1,2016-03-28,0650,Aqua,59,5.0       ,300.7,10.1
01010000008B6CE7FBA9415940B0726891ED7C0140,2.186,101.026,334.5,1,1,2016-03-28,0650,Aqua,86,5.0       ,300.9,30.7
01010000003F355EBA497C5940BC7493180456F63F,1.396,101.942,321.6,1,1,2016-03-28,0650,Aqua,67,5.0       ,303.6,15.5
0101000000CDCCCCCCCC9C5940EE7C3F355EBAF53F,1.358,102.45,322,1,1,2016-03-28,0650,Aqua,73,5.0       ,304.6,13.2
0101000000EE7C3F355EBA5940C976BE9F1A2FF13F,1.074,102.912,324.7,1.1,1,2016-03-28,0650,Aqua,47,5.0       ,306.6,16.3
0101000000DD240681959B59408195438B6CE7EF3F,0.997,102.431,325.4,1,1,2016-03-28,0650,Aqua,76,5.0       ,306.3,15.2
01010000008195438B6CBF5940CDCCCCCCCCCCF03F,1.05,102.991,344.6,1.1,1,2016-03-28,0650,Aqua,92,5.0       ,307.8,50.5
010100000048E17A14AE9F594039B4C876BE9FD2BF,-0.291,102.495,319,1,1,2016-03-28,0650,Aqua,69,5.0       ,300.2,13
0101000000EE7C3F355ECA5940D122DBF97E6AD4BF,-0.319,103.162,312.6,1.4,1.2,2016-03-28,0350,Terra,46,5.0       ,294,13.6
0101000000AE47E17A14BE5940560E2DB29DEFEF3F,0.998,102.97,319,1.3,1.1,2016-03-28,0350,Terra,44,5.0       ,301.4,19
010100000039B4C876BEBF594077BE9F1A2FDDF03F,1.054,102.996,323,1.3,1.1,2016-03-28,0350,Terra,34,5.0       ,301.3,19
0101000000E5D022DBF95E594046B6F3FDD478F73F,1.467,101.484,318.3,1.1,1,2016-03-28,0350,Terra,46,5.0       ,300,11.5
01010000009CC420B072205940355EBA490C020040,2.001,100.507,324,1,1,2016-03-28,0350,Terra,77,5.0       ,292.3,18.4
0101000000894160E5D09A594039B4C876BE9FF63F,1.414,102.419,311.9,1.8,1.3,2016-03-29,1515,Terra,77,5.0       ,292.3,26.1
01010000008FC2F5285CBF594062105839B4C8F03F,1.049,102.99,308.4,1.6,1.2,2016-03-29,1515,Terra,60,5.0       ,292.7,15.8
01010000007D3F355EBA99594062105839B4C8F63F,1.424,102.402,313.6,1.8,1.3,2016-03-29,1515,Terra,83,5.0       ,292.1,31.3
0101000000986E1283C09A594037894160E5D0F63F,1.426,102.418,309,1.8,1.3,2016-03-29,1515,Terra,64,5.0       ,292.3,20.3
010100000060E5D022DB995940643BDF4F8D97F63F,1.412,102.404,315.9,1.8,1.3,2016-03-29,1515,Terra,89,5.0       ,292.3,36.4
010100000023DBF97E6A1459401B2FDD2406810140,2.188,100.319,307.7,1,1,2016-03-30,1855,Aqua,56,5.0       ,287.9,11.7
0101000000508D976E12435940B0726891ED7C0140,2.186,101.048,321.4,1.3,1.1,2016-03-30,0635,Aqua,74,5.0       ,301.6,17.9
01010000008D976E1283385940CDCCCCCCCCCC0040,2.1,100.883,320.4,1.3,1.1,2016-03-30,0635,Aqua,50,5.0       ,302.3,14.6
01010000006F1283C0CA615940448B6CE7FBA9FF3F,1.979,101.528,318.7,1.2,1.1,2016-03-30,0635,Aqua,68,5.0       ,303,13.3
010100000096438B6CE76359402FDD24068195FF3F,1.974,101.561,323.3,1.2,1.1,2016-03-30,0635,Aqua,76,5.0       ,302.1,19.3
0101000000068195438B64594004560E2DB29DFF3F,1.976,101.571,317.9,1.2,1.1,2016-03-30,0635,Aqua,67,5.0       ,301.1,10.9
01010000005EBA490C023B5940FED478E92631FA3F,1.637,100.922,318.1,1.3,1.1,2016-03-30,0635,Aqua,55,5.0       ,298.6,16
010100000037894160E5585940BE9F1A2FDD24FA3F,1.634,101.389,325,1.2,1.1,2016-03-30,0635,Aqua,67,5.0       ,302.1,19.3
0101000000713D0AD7A35859407F6ABC749318FA3F,1.631,101.385,324.8,1.2,1.1,2016-03-30,0635,Aqua,69,5.0       ,301.8,19.6
01010000006ABC7493186C5940000000000000FA3F,1.625,101.689,329.2,1.2,1.1,2016-03-30,0635,Aqua,48,5.0       ,304.5,18.9
01010000004E621058396C5940D7A3703D0AD7F93F,1.615,101.691,334.8,1.2,1.1,2016-03-30,0635,Aqua,86,5.0       ,305.6,28
01010000006F1283C0CA4959402DB29DEFA7C6F73F,1.486,101.153,317.7,1.3,1.1,2016-03-30,0635,Aqua,46,5.0       ,299.1,10.5
01010000005C8FC2F5287C594052B81E85EB51F63F,1.395,101.94,318.4,1.1,1.1,2016-03-30,0635,Aqua,70,5.0       ,303.1,15.4
01010000000AD7A3703DBA5940C976BE9F1A2FF13F,1.074,102.91,322.5,1.1,1,2016-03-30,0635,Aqua,46,5.0       ,305.6,14.5
0101000000105839B4C8BE59408D976E1283C0F03F,1.047,102.981,327.7,1,1,2016-03-30,0635,Aqua,60,5.0       ,301.2,19.3
01010000008D976E1283E05940CFF753E3A59BEC3F,0.894,103.508,318,1,1,2016-03-30,0635,Aqua,50,5.0       ,300.4,8
0101000000D578E9263188594023DBF97E6ABCE43F,0.648,102.128,317.2,1.1,1.1,2016-03-30,0635,Aqua,53,5.0       ,301.7,13.8
0101000000894160E5D0825940A4703D0AD7A3E03F,0.52,102.044,322,1.2,1.1,2016-03-30,0635,Aqua,37,5.0       ,302.3,21
0101000000B6F3FDD478B1594062105839B4C8D63F,0.356,102.773,318.2,1.1,1,2016-03-30,0635,Aqua,58,5.0       ,301.5,12.8
0101000000560E2DB29DAF5940F4FDD478E926B13F,0.067,102.744,317.8,1.1,1,2016-03-30,0635,Aqua,55,5.0       ,298.9,13.3
0101000000A245B6F3FDAC594079E9263108AC8C3F,0.014,102.703,316.9,1.1,1,2016-03-30,0635,Aqua,54,5.0       ,301.3,11.7
01010000009CC420B072A85940EC51B81E85EBB1BF,-0.07,102.632,313.2,1.1,1,2016-03-30,0635,Aqua,42,5.0       ,296.9,7.7
010100000023DBF97E6A9C59405C8FC2F5285CE7BF,-0.73,102.444,330.8,1.1,1.1,2016-03-30,0635,Aqua,69,5.0       ,291.9,37.1
01010000007B14AE47E1BA5940333333333333F13F,1.075,102.92,319,1,1,2016-03-30,0340,Terra,47,5.0       ,301.9,10.7
0101000000F2D24D621090594052B81E85EB51F63F,1.395,102.251,319.9,1,1,2016-03-30,0340,Terra,68,5.0       ,302.4,12.8
01010000006DE7FBA9F19A59403F355EBA490CF63F,1.378,102.421,320,1,1,2016-03-30,0340,Terra,53,5.0       ,302.4,12.1
0101000000C3F5285C8F9A594079E9263108ACF63F,1.417,102.415,330.1,1,1,2016-03-30,0340,Terra,83,5.0       ,298.8,24.9
01010000004260E5D02263594052B81E85EB51FE3F,1.895,101.549,321.2,1,1,2016-03-30,0340,Terra,40,5.0       ,303.4,14.1
0101000000AAF1D24D62605940894160E5D022FF3F,1.946,101.506,317.2,1,1,2016-03-30,0340,Terra,22,5.0       ,301.9,10.5
0101000000D122DBF97E9A594023DBF97E6ABCF63F,1.421,102.414,310.5,3.1,1.7,2016-03-31,1505,Terra,57,5.0       ,289.7,66.8
0101000000B29DEFA7C67B5940333333333333EF3F,0.975,101.934,317.2,3.2,1.7,2016-03-31,0720,Aqua,50,5.0       ,295.7,57.8
0101000000AC1C5A643BB759405C8FC2F5285CD73F,0.365,102.863,313.6,3.8,1.8,2016-03-31,0720,Aqua,51,5.0       ,291.8,59.2
010100000079E9263108C459406F1283C0CAA1D53F,0.338,103.063,312.8,1,1,2016-04-01,1845,Aqua,80,5.0       ,293.3,14.8
0101000000FA7E6ABC74C359401904560E2DB2D53F,0.339,103.054,305.4,1,1,2016-04-01,1845,Aqua,30,5.0       ,292.9,7.7
0101000000295C8FC2F568594062105839B4C8F23F,1.174,101.64,306.6,1,1,2016-04-01,1845,Aqua,46,5.0       ,279,12
010100000039B4C876BEBF5940F853E3A59BC4F03F,1.048,102.996,310.7,1,1,2016-04-01,1845,Aqua,72,5.0       ,293.7,10.2
0101000000BA490C022BBF5940CDCCCCCCCCCCF03F,1.05,102.987,336.5,1,1,2016-04-01,1845,Aqua,100,5.0       ,296,44.4
01010000003BDF4F8D97BE594037894160E5D0F03F,1.051,102.978,315.9,1,1,2016-04-01,1845,Aqua,89,5.0       ,293.3,15.9
0101000000AC1C5A643BBF59408B6CE7FBA9F1F03F,1.059,102.988,310.5,1,1,2016-04-01,1845,Aqua,71,5.0       ,293.5,10.4
01010000000AD7A3703D9A5940D122DBF97E6AF63F,1.401,102.41,311,1,1,2016-04-01,1845,Aqua,73,5.0       ,286.9,10.4
01010000008B6CE7FBA9995940A69BC420B072F63F,1.403,102.401,332.9,1,1,2016-04-01,1845,Aqua,100,5.0       ,288.1,37
01010000000C022B8716995940105839B4C876F63F,1.404,102.392,319.4,1,1,2016-04-01,1845,Aqua,98,5.0       ,288.1,19.4
01010000007B14AE47E19A594025068195438BF63F,1.409,102.42,310.3,1,1,2016-04-01,1845,Aqua,49,5.0       ,287.3,9.8
0101000000FCA9F1D24D9A59408FC2F5285C8FF63F,1.41,102.411,378.6,1,1,2016-04-01,1845,Aqua,100,5.0       ,295.1,154
01010000007D3F355EBA995940643BDF4F8D97F63F,1.412,102.402,500.7,1,1,2016-04-01,1845,Aqua,100,5.0       ,320.5,1684.3
0101000000FED478E926995940CFF753E3A59BF63F,1.413,102.393,426.9,1,1,2016-04-01,1845,Aqua,100,5.0       ,295.2,450.2
01010000006DE7FBA9F19A5940E3A59BC420B0F63F,1.418,102.421,325.3,1,1,2016-04-01,1845,Aqua,100,5.0       ,289.3,26.9
0101000000EE7C3F355E9A59404E62105839B4F63F,1.419,102.412,404.9,1,1,2016-04-01,1845,Aqua,100,5.0       ,297.7,284.6
01010000006F1283C0CA995940B81E85EB51B8F63F,1.42,102.403,389.7,1,1,2016-04-01,1845,Aqua,100,5.0       ,297.5,200.9
0101000000E17A14AE479959408D976E1283C0F63F,1.422,102.395,342.9,1,1,2016-04-01,1845,Aqua,100,5.0       ,289.5,54.4
0101000000D122DBF97E9A59400C022B8716D9F63F,1.428,102.414,316.6,1,1,2016-04-01,1845,Aqua,91,5.0       ,288.6,15.1
010100000052B81E85EB99594077BE9F1A2FDDF63F,1.429,102.405,311.7,1,1,2016-04-01,1845,Aqua,65,5.0       ,288.6,9.7
01010000005A643BDF4F5559400AD7A3703D0AFB3F,1.69,101.333,319.8,1,1,2016-04-01,1845,Aqua,99,5.0       ,292.3,23.7
0101000000DBF97E6ABC54594075931804560EFB3F,1.691,101.324,330.1,1,1,2016-04-01,1845,Aqua,100,5.0       ,292.5,38.4
010100000077BE9F1A2F555940F4FDD478E926FB3F,1.697,101.331,345.5,1,1,2016-04-01,1845,Aqua,100,5.0       ,294.3,66.7
